public_identifier;num_accomplishment_courses;name;number
%C3%A5seruthmitchell;1;;Geog 187
%C3%A5seruthmitchell;2;;Geog 183
%C3%A5seruthmitchell;3;;Geog 171
%C3%A5seruthmitchell;4;;Geog 172
%C3%A5seruthmitchell;5;;Geog 180
%C3%A5seruthmitchell;6;;Geog 130
%C3%A5seruthmitchell;7;;Geog 170
%C3%A5seruthmitchell;8;;Geog H195A
%C3%A5seruthmitchell;9;;Geog 197
%C3%A5seruthmitchell;10;;Scandin 3b
%C3%A5seruthmitchell;11;;Geog C32
%C3%A5seruthmitchell;12;;PACS 164A
%C3%A5seruthmitchell;13;21;Geog 171
%C3%A5seruthmitchell;14;21;PACS 119
%C3%A5seruthmitchell;15;;NATAMST 120AC
%C3%A8riq-v-johnson-830b7b75;1;;null
%C3%A8riq-v-johnson-830b7b75;2;;null
%C3%B3-tuairisc-g-04330958;1;2014-23-24-2020;(remote attendance @MHFAIreland)
%C3%B6zge-terzio%C4%9Flu-598258167;1;;null
%C3%B6zge-terzio%C4%9Flu-598258167;2;;null
%C3%B6zge-terzio%C4%9Flu-598258167;3;;null
%C3%B6zge-terzio%C4%9Flu-598258167;4;01;null
%C3%B6zge-terzio%C4%9Flu-598258167;5;103;null
%C3%B6zlem-%C3%B6zer-tekyetim-a5653424;1;2200-00;null
%C3%B6zlem-%C3%B6zer-tekyetim-a5653424;2;;null
%C3%B6zlem-%C3%B6zer-tekyetim-a5653424;3;;null
%C3%B6zlem-%C3%B6zer-tekyetim-a5653424;4;;null
%C3%B6zlem-%C3%B6zer-tekyetim-a5653424;5;1400-01;null
%C3%B6zlem-%C3%B6zer-tekyetim-a5653424;6;1800-01;null
%C5%95%C4%ABzwee%C7%AF-%C2%AEi%E2%84%A2-h-1-%E0%AE%AE%E0%AE%AF%E0%AE%B0%E0%AE%B1%E0%AE%B2%E0%AE%B3%E0%AE%B43-j-%C2%AE-i%E2%84%A2-jr-388012102;1;;171636
%C5%95%C4%ABzwee%C7%AF-%C2%AEi%E2%84%A2-h-1-%E0%AE%AE%E0%AE%AF%E0%AE%B0%E0%AE%B1%E0%AE%B2%E0%AE%B3%E0%AE%B43-j-%C2%AE-i%E2%84%A2-jr-388012102;2;;171636
%C5%95%C4%ABzwee%C7%AF-%C2%AEi%E2%84%A2-h-1-%E0%AE%AE%E0%AE%AF%E0%AE%B0%E0%AE%B1%E0%AE%B2%E0%AE%B3%E0%AE%B43-j-%C2%AE-i%E2%84%A2-jr-388012102;3;;-096987
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;1;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;2;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;3;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;4;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;5;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;6;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;7;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;8;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;9;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;10;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;11;;null
%CA%8Cou%C7%9D%C9%9F%C9%B9%C9%90%D4%81-%CE%BB-%C9%B9%E1%B4%89%C9%AF%E1%B4%89p%C9%90l%CE%BB;12;;null
%CC%83%CC%89hao-pham-329814181;1;;null
%CC%83%CC%89hao-pham-329814181;2;;null
%CC%83%CC%89hao-pham-329814181;3;;null
%CC%83%CC%89hao-pham-329814181;4;;null
%CC%83%CC%89hao-pham-329814181;5;;null
%CC%83%CC%89hao-pham-329814181;6;;null
%CC%83%CC%89hao-pham-329814181;7;;null
%CC%83%CC%89hao-pham-329814181;8;;null
%CC%83%CC%89hao-pham-329814181;9;;null
%CC%83%CC%89hao-pham-329814181;10;;null
%CC%83%CC%89hao-pham-329814181;11;;null
%CC%83%CC%89hao-pham-329814181;12;;null
%CC%83%CC%89hao-pham-329814181;13;;ACG 2021
%7Emichael;1;;CS 331
%7Emichael;2;;M 358
%7Emichael;3;;CS 343
%7Emichael;4;;M 408
%7Emichael;5;;CS 429
%7Emichael;6;;CS 378H
%7Emichael;7;;CS 314
%7Emichael;8;;M 427J
%7Emichael;9;;CS 311
%7Emichael;10;;M 311
%7Emichael;11;;M 328
%7Emichael;12;;CS 439
%7Emichael;13;;M 362
%7Emichael;14;;M 361
%7Emichael;15;;CS 373
%7Eniki;1;;STAT 312
%7Eniki;2;;Math 228
%7Eniki;3;;ENGR 132
%7Eniki;4;;Phys 221
%7Eniki;5;;Math 307
%7Eniki;6;01-02;Chem 223 and 324
%7Eniki;7;01;Math 321
%7Eniki;8;;ENGR 200
%7Epau;1;;-
%7Epau;2;;-
%7Epau;3;;-
%7Epau;4;;-
%7Epau;5;;-
%7Epau;6;;-
%7Epau;7;;CSCE 221
%7Epau;8;;CSCE 121
%7Epxhan;1;;1
%7Epxhan;2;;1
%7Epxhan;3;;2
%7Epxhan;4;;2
%7Epxhan;5;;1
%7Epxhan;6;;1
%7Esamueltan;1;;COSC 258
%7Esamueltan;2;;COSC 57
%7Esamueltan;3;;COSC 51
%7Esamueltan;4;;COSC 58
%7Esamueltan;5;;COSC 55
%7Esamueltan;6;;COSC 50
%7Esamueltan;7;;-
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;1;;MATH-106
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;2;;MGMT-640
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;3;;PCHEM-410
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;4;;FIN-201
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;5;;ECON-621
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;6;;ENG-401
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;7;;Univ-201
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;8;;CHEM-220
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;9;;PCHEM-321
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;10;;IT-254
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;11;;COMS-201
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;12;;ACCT201
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;13;;ACCT202
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;14;;ACCT203
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;15;;MGMT-235
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;16;04;MATH-371
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;17;;UNIV-201
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;18;;MPM346-2003A-01
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;19;;MATH301
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;20;;CI-201
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;21;;PHIL101-P
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;22;;MGMT-411
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;23;;LIT-349
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;24;;FINC-225
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;25;;ECON-310
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;26;;His-227
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;27;;IT-201
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;28;;MGM-316
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;29;;MGM 355 1903 A-03
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;30;;COMS-105
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;31;;MKTG-225
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;32;;ENGL-104
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;33;;LITR-201
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;34;;SCM-210
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;35;;HRMT-215
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;36;1950-21;HIST-101
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;37;;OM-312
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;38;;MGMT-345
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;39;;MGM-335
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;40;;ECON-210
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;41;;ECON-212
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;42;;ENGL-105
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;43;04;PM-412
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;44;;MPM-436
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;45;;MPM-210
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;46;;PM -220
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;47;;MPM-357
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;48;;MPM-344
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;49;;SCMGMT-341
%C2%A0%F0%9F%93%B2-christopher-james-mckenna-%C2%A0%F0%9F%92%BB%C2%A0-a6350222;50;;HIST-201
%C3%97julia-watkins-575790a6;1;01-02;-
%C3%97julia-watkins-575790a6;2;;-
%C3%A1ine-tierney-0b2040105;1;;null
%C3%A1ine-tierney-0b2040105;2;;null
%C3%A1ine-tierney-0b2040105;3;;null
%C3%A1ine-tierney-0b2040105;4;;null
%C3%A1ine-tierney-0b2040105;5;;null
%C3%A1ine-tierney-0b2040105;6;;null
%C3%A1ine-tierney-0b2040105;7;2019-2019;null
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;1;;-
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;2;;-
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;3;;-
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;4;;-
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;5;;-
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;6;;-
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;7;;-
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;8;;-
%C3%A1ngel-alberto-meza-t%C3%A9llez-1932433a;9;;-
%C3%A1ngel-arias-18b76668;1;;-
%C3%A1ngel-arias-18b76668;2;;-
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;1;201-2013-2002-2003;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;2;201-201-2013-2003;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;3;201-650-201-2013-2007;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;4;201-201-2013-2008;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;5;201-201-2013-2008;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;6;201-201-2013-2008;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;7;201-201-2013-2010;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;8;201-201-2013-2007;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;9;201-201-2013;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;10;201-201-2013-2013;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;11;201-201-2013-2007;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;12;201-201-2013-2011;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;13;201-201-2013-2008;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;14;201-201-2013-2012;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;15;201-201-2013-2009;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;16;201-201-2013-2008;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;17;201-201-2013-2009;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;18;201-201-2013-2011;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;19;201-01-201-2013-2007;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;20;201-201-2013-2006;null
%C3%A1ngel-l-pimentel-fern%C3%A1ndez-82b69971;21;201-201-2013-2006;null
%C3%A1ngel-m-d%C3%A1vila-36b01178;1;;null
%C3%A2ngela-crespo-ph-d-47723693;1;2010-2013;-
%C3%A2ngela-crespo-ph-d-47723693;2;;-
%C3%A2ngela-crespo-ph-d-47723693;3;;-
%C3%A2ngela-crespo-ph-d-47723693;4;;OEB 210
%C3%A2ngela-crespo-ph-d-47723693;5;;MITx - 15.480x
%C3%A9va-ingram-45a365177;1;;null
%C3%B6mer-sucu-67511642;1;;2
%C3%B6mer-sucu-67511642;2;;2
%C3%B6mer-sucu-67511642;3;;2
%C3%B6mer-sucu-67511642;4;;2
%C3%B6mer-sucu-67511642;5;;1
%C3%B6mer-sucu-67511642;6;00-00-07-011;2
%C3%B6mer-sucu-67511642;7;0130-00-07-00-07-0131;2
%C3%B6mer-sucu-67511642;8;;2
%C3%B6mer-sucu-67511642;9;;7
%C3%B6zge-ta%C5%9Fkan-76516a188;1;;General Assembly
%C3%B6zge-ta%C5%9Fkan-76516a188;2;;General Assembly
%C3%B6zgepelinkuyumcu13;1;;null
%C3%B6zgepelinkuyumcu13;2;011;null
%C5%A1t%C4%9Bp%C3%A1n-%C5%A1taffen-a3b89735;1;;Cortiva Institute
%C5%A1t%C4%9Bp%C3%A1n-%C5%A1taffen-a3b89735;2;;IBP #450939-09
%C5%A1t%C4%9Bp%C3%A1n-%C5%A1taffen-a3b89735;3;;Cortiva Institute
%C5%A1t%C4%9Bp%C3%A1n-%C5%A1taffen-a3b89735;4;;Cortiva Institute
%CE%BBrthur-jordan-56841360;1;;-
%CE%BBrthur-jordan-56841360;2;;-
%CE%BBrthur-jordan-56841360;3;;-
%CE%BBrthur-jordan-56841360;4;;-
%7E-pankaj-kumar-mandal-%7E-06618542;1;;65%
%7Eadministrator;1;;CIS 36
%7Eadministrator;2;;CS 1
%7Eadministrator;3;;CIS 192
%7Eadministrator;4;;CIS 234
%7Eadministrator;5;;CIS 284
%7Eadministrator;6;;CIS 307
%7Eadministrator;7;;CIS 305
%7Eadministrator;8;;CIS 433
%7Eadministrator;9;;CIS 311
%7Eadministrator;10;;CIS 304
%7Eadministrator;11;;CIS 471
%7Eadministrator;12;;CIS 310
%7Eadministrator;13;;CIS 467
%7Eadministrator;14;;CIS 315
%7Eadministrator;15;;CIS 347
%7Eadministrator;16;;ICS410
%7Eamansingh;1;003;null
%7Eamansingh;2;020;null
%7Eamansingh;3;030;null
%7Eamansingh;4;040;null
%7Eamansingh;5;060;null
%7Eamansingh;6;098;null
%7Eamansingh;7;003;null
%7Eamansingh;8;021;null
%7Eamansingh;9;021;null
%7Eamansingh;10;022;null
%7Eamansingh;11;022;null
%7Eananthbhat;1;;ECE 581
%7Eananthbhat;2;;ECE 586
%7Eananthbhat;3;;ECE 525
%7Eananthbhat;4;;ECE 544
%7Eananthbhat;5;;ECE 571
%7Eananthbhat;6;;ECE 585
%7Eananthbhat;7;;EXC7052
%7Eananthbhat;8;;EXC601
%7Eananthbhat;9;;EXC801
%7Edereksmith;1;;CS 356
%7Edereksmith;2;;CS 361S
%7Edereksmith;3;;CS373
%7Edereksmith;4;542;-
%7Edereksmith;5;560;-
%7Edereksmith;6;660;-
%7Ekristen-harder-90632813;1;;April 2012
%7Elinda%7E-%7Ewatkins%7E-0128b61a;1;;null
%7Emeganmcphee;1;;-
%7Emeganmcphee;2;;-
%7Emeganmcphee;3;;-
%7Emeganmcphee;4;;-
%7Emeganmcphee;5;;-
%7Emeganmcphee;6;;-
%7Emeganmcphee;7;;-
%7Emeganmcphee;8;;-
%7Emeganmcphee;9;;-
%7Emeganmcphee;10;;-
%7Emeganmcphee;11;;-
%7Emeganmcphee;12;;-
%7Emeganmcphee;13;;-
%7Emeganmcphee;14;;-
%7Emeganmcphee;15;;-
%7Emeganmcphee;16;;-
%7Emeganmcphee;17;;-
%7Emeganmcphee;18;;-
%7Esamuel;1;;CPSC 121
%7Esamuel;2;;CPSC 131
%7Esamuel;3;;MATH 270A
%C2%A5oung-smith-0a52612a;1;;null
%C3%A1ine-piedad-3391331a7;1;;PSYC 049
%C3%A1ine-piedad-3391331a7;2;;BIO 135
%C3%A1ine-piedad-3391331a7;3;;BIO 181
%C3%A1ine-piedad-3391331a7;4;;BIOC 142
%C3%A1ine-piedad-3391331a7;5;;BIO 100
%C3%A1ine-piedad-3391331a7;6;;BIO 133
%C3%A1ine-piedad-3391331a7;7;;CHEM 164
%C3%A1ine-piedad-3391331a7;8;;PHIL 060
%C3%A1ine-piedad-3391331a7;9;;BIOC 141
%C3%A1ine-piedad-3391331a7;10;;WGSS 180A
%C3%A1ine-piedad-3391331a7;11;;BIO 191
%C3%A1ngel-%C3%A1lvarez-09112b150;1;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;2;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;3;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;4;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;5;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;6;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;7;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;8;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;9;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;10;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;11;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;12;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;13;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;14;;-
%C3%A1ngel-%C3%A1lvarez-09112b150;15;;-
%C3%A1ngel-g-ramos-rosario-009380b4;1;;CONT4075
%C3%A1ngel-g-ramos-rosario-009380b4;2;;CONT4007
%C3%A1ngel-g-ramos-rosario-009380b4;3;;CONT4020
%C3%A1ngel-g-ramos-rosario-009380b4;4;;CONT 3007 and CONT 3008
%C3%A1ngel-g-ramos-rosario-009380b4;5;;CONT4047
%C3%A1ngel-g-ramos-rosario-009380b4;6;;CONT4115
%C3%A1ngel-g-ramos-rosario-009380b4;7;;FINA3006
%C3%A1ngel-g-ramos-rosario-009380b4;8;;CONT3009
%C3%A1ngel-g-ramos-rosario-009380b4;9;;CONT4016
%C3%A1ngel-g-ramos-rosario-009380b4;10;;CONT4077
%C3%A1ngel-g-ramos-rosario-009380b4;11;;-
%C3%A1ngel-l-silva-058902a3;1;30;null
%C3%A1ngel-l-silva-058902a3;2;;null
%C3%A1ngel-l-silva-058902a3;3;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;1;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;2;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;3;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;4;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;5;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;6;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;7;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;8;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;9;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;10;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;11;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;12;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;13;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;14;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;15;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;16;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;17;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;18;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;19;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;20;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;21;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;22;;null
%C3%A7a%C4%9Fda%C5%9F-ocak-38328645;23;;null
%C3%A9va-little-b4bb2726;1;;MIN 631
%C3%B6ge-g%C3%B6z%C3%BCtok-419a6037;1;;null
%C3%B6ge-g%C3%B6z%C3%BCtok-419a6037;2;;null
%C3%B6ge-g%C3%B6z%C3%BCtok-419a6037;3;;null
%C3%B6ge-g%C3%B6z%C3%BCtok-419a6037;4;;null
%C3%B6ge-g%C3%B6z%C3%BCtok-419a6037;5;;null
%C3%B6ge-g%C3%B6z%C3%BCtok-419a6037;6;;null
%C3%B6zg%C3%BCr-sar%C4%B1o%C4%9Flu-ace-cpt-59a59a161;1;03;null
%C3%B6zg%C3%BCr-sar%C4%B1o%C4%9Flu-ace-cpt-59a59a161;2;;null
%C3%B6zg%C3%BCr-sar%C4%B1o%C4%9Flu-ace-cpt-59a59a161;3;;null
%C3%B6zg%C3%BCr-sar%C4%B1o%C4%9Flu-ace-cpt-59a59a161;4;;null
%C3%B6zge-burgut-7b7885ab;1;;ANT517
%C3%B6zge-burgut-7b7885ab;2;;ANT614
%C3%B6zge-burgut-7b7885ab;3;;ANT571
%C3%B6zge-burgut-7b7885ab;4;;ANT501
%C3%B6zge-burgut-7b7885ab;5;;ANT502
%C3%B6zge-burgut-7b7885ab;6;;ANT615
%C3%B6zge-burgut-7b7885ab;7;;ANT520
%C3%B6zge-burgut-7b7885ab;8;;ANT581
%C3%B6zge-burgut-7b7885ab;9;;ANT682
%C3%B6zge-burgut-7b7885ab;10;01;ANT101
%C3%B6zge-burgut-7b7885ab;11;;SOC101
%C3%B6zge-burgut-7b7885ab;12;;ANT616
%C3%B6zge-burgut-7b7885ab;13;;ANT551
%C3%B6zge-burgut-7b7885ab;14;;ANT225
%C3%B6zge-burgut-7b7885ab;15;;ANT226
%C3%B6zge-burgut-7b7885ab;16;01;ANT211
%C3%B6zge-burgut-7b7885ab;17;02;ANT212
%C3%B6zge-burgut-7b7885ab;18;03;ANT511
%C3%B6zge-burgut-7b7885ab;19;;ANT601
%C5%9Fafak-kili%C3%A7tepe-3bb15132;1;;null
%CE%B1bhineetsingh;1;;-
%CE%B1bhineetsingh;2;;-
%CE%B1bhineetsingh;3;;-
%CE%B1bhineetsingh;4;;-
%CE%B1bhineetsingh;5;;-
%CE%B4%CE%B9mi%CF%84r%CE%B9%CE%BF%CF%82-a-dimitroglou-2a7ab78a;1;;2008
%CE%B4%CE%B9mi%CF%84r%CE%B9%CE%BF%CF%82-a-dimitroglou-2a7ab78a;2;;1995
%D0%B0%D0%B3%D1%80%D0%B8%D0%BF%D0%B8%D0%BD%D0%B0-%D0%B2%D0%B8%D0%BA%D1%83%D0%BB%D0%BE%D0%B2%D0%B0-89a86713a;1;0410-043-0433-043-0438-0439-0441-043-0438-0439-0437-0430-03-0434-043-044;null
%D0%B0%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B9-%D1%80%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9-895a3944;1;;-
%7Ebalke;1;;CS 161
%7Ebalke;2;;EE 16A/B
%7Ebalke;3;;EE 123
%7Ebalke;4;;CS 70
%7Ebalke;5;;CS 170
%7Ebalke;6;;EE C128
%7Ebalke;7;;CS 61C
%7Ebalke;8;;CS 189
