public_identifier;num_articles;title;link;published_date;author;image_url
chayafisher;2;05-05-06-05-05-05-02-05-05-00-05-05-05-04-05-00-05-04-05-00-05-08-05-02-05-05-05-00-05-09-05;https://www.linkedin.com/pulse/%%D7%%AA%%D7%%A6%%D7%%95%%D7%%92%%D7%%AA-%%D7%%90%%D7%%95%%D7%%A4%%D7%%A0%%D7%%94-%%D7%%90%%D7%%A8%%D7%%92%%D7%%95%%D7%%A0%%D7%%99%%D7%%AA-chaya-fisher;25-05-2020;By Chaya Fisher;https://media-exp1.licdn.com/dms/image/C4E12AQEOFpjIH8WAVw/article-cover_image-shrink_180_320/0/1590391924233?e=1634169600&v=beta&t=Bca-R5emP6C8SLR-VJxgL8BKaujszSr5RctczDMXjgU
jonathan-justin-lewis-39238b14;1;;https://www.linkedin.com/pulse/how-enterprises-can-green-just-talk-jonathan-justin-lewis;05-01-2020;By Jonathan Justin Lewis;https://media-exp1.licdn.com/dms/image/C4D12AQFJsDfO_cRkwg/article-cover_image-shrink_600_2000/0/1601926003434?e=1634169600&v=beta&t=PhF2YZS5_g67uMTo9KTu2XMAt0rQZB36tfVCpaWa8xY
ohadnoy;1;;https://www.linkedin.com/pulse/moovex-launched-new-website-take-look-ohad-noy;03-01-2016;By Ohad Noy;https://media-exp1.licdn.com/dms/image/C4D12AQGtTJaSB8g4Vw/article-cover_image-shrink_180_320/0/1520060551678?e=1634169600&v=beta&t=d6PeFXMMYcZpNub2_PjUwmvzkphW7UAMt8sdW8yPrD4
ohadnoy;2;01-25;https://www.linkedin.com/pulse/moovex-raises-125-million-cut-costs-transportation-employees-ohad-noy;20-01-2015;By Ohad Noy;https://media-exp1.licdn.com/dms/image/C4D12AQFwZT5VAhNydQ/article-cover_image-shrink_600_2000/0/1520060224342?e=1634169600&v=beta&t=KFmoP5muF2FJyKgnV9wc0Sw73Ng1egrNwg9ovCEd0-k
ohadnoy;3;22-05-09-2015-06;https://www.linkedin.com/pulse/come-visit-us-22nd-its-world-congress-5-9-october-2015-ohad-noy;08-01-2015;By Ohad Noy;https://media-exp1.licdn.com/dms/image/C4D12AQEmQj3yDS-h_w/article-cover_image-shrink_180_320/0/1520063101138?e=1634169600&v=beta&t=yr8LzzOQlOL_O9C1sy4YgM_b54g-x1Eo6QVxDtcEgGI
zoharal;1;;https://www.linkedin.com/pulse/wanted-vp-technology-zohar-alon;07-01-2016;By Zohar Alon;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_9.jpg
dgoldberger;1;;https://www.linkedin.com/pulse/engagement-new-currency-david-goldberger;10-01-2016;By David Goldberger;https://media-exp1.licdn.com/dms/image/C5112AQET3LiF65a9aQ/article-cover_image-shrink_180_320/0/1520251508675?e=1634169600&v=beta&t=21YfNuBkrzgWInno7AfDQevQMNPcXJvoTli6fa81HJI
dgoldberger;2;;https://www.linkedin.com/pulse/quizzing-options-puts-calls-david-goldberger;29-05-2015;By David Goldberger;https://media-exp1.licdn.com/dms/image/C5112AQGAfXwGq2Q0Tg/article-cover_image-shrink_180_320/0/1520147796448?e=1634169600&v=beta&t=rhetS9tgxWPJT8wsRvDD8dJXVnkj8ZkMPTFaFA89qfE
orli-landau-a794428b;1;05-05-06-05-05-05-05-05-09-05-05-00-05-07-05-08-05-05-09-05-05-05-05-06-05-09-05-05-05-05-05-09-05-05-03-05-05-09-05-05-05-08-05-05-05-05-06;https://www.linkedin.com/pulse/%%D7%%9E%%D7%%96%%D7%%95%%D7%%95%%D7%%99%%D7%%AA-%%D7%%90%%D7%%97%%D7%%A8%%D7%%AA-%%D7%%99%%D7%%95%%D7%%9D-%%D7%%A6%%D7%%99%%D7%%9C%%D7%%95%%D7%%9E%%D7%%99-%%D7%%AA%%D7%%93%%D7%%9E%%D7%%99%%D7%%AA-%%D7%%9E%%D7%%A8%%D7%%95%%D7%%9B%%D7%%96-orli-landau;31-05-2015;By Orli Landau;https://media-exp1.licdn.com/dms/image/C5112AQGK6SJCmeOBOg/article-cover_image-shrink_180_320/0/1520223779013?e=1634169600&v=beta&t=m1WUHZqzuid6YTl45T6eAqdJO2s1qTQDmAXYGJ7Dcyc
amir-bahary-51a55b106;1;06;https://www.linkedin.com/pulse/6-important-topics-success-loyalty-programs-amir-bahary;11-01-2016;By Amir Bahary;https://media-exp1.licdn.com/dms/image/C4E12AQEAS79uybOc3Q/article-inline_image-shrink_400_744/0/1520194259259?e=1634169600&v=beta&t=FHLLKHmijHfxvC9qxNXVL6a78nlUImFb1eLKSFy_Sok
dscience-ng;1;;https://www.linkedin.com/pulse/figure-design-paper-prof-amir-sagi-laboratory-bgu-noa-godin;16-01-2018;By Noa Godin;https://media-exp1.licdn.com/dms/image/C4D12AQFeQIPQ84KSRQ/article-cover_image-shrink_423_752/0/1534447941545?e=1634169600&v=beta&t=cvVY4J0lrDGbYHMlLaIlbop4gxfH0EDmkAHnksricj4
daniel-ohana-832916a4;1;05-00-05-09-05-05-05-04-05-02-05-05-05-05-05-00-05-05-04-05-01-05-09-05-08-05-07-05-05-05-05-04-05-02-05-06-05-05-09;https://www.linkedin.com/pulse/%%D7%%90%%D7%%99%%D7%%9A-%%D7%%9C%%D7%%94%%D7%%A2%%D7%%9C%%D7%%95%%D7%%AA-%%D7%%90%%D7%%AA-%%D7%%94%%D7%%91%%D7%%99%%D7%%98%%D7%%97%%D7%%95%%D7%%9F-%%D7%%94%%D7%%A2%%D7%%A6%%D7%%9E%%D7%%99-daniel-ohana;24-01-2019;By Daniel Ohana;https://media-exp1.licdn.com/dms/image/C4D12AQEzuOvqf6cpVA/article-cover_image-shrink_180_320/0/1561394807775?e=1634169600&v=beta&t=rA0WBwDu5_h8CAqjbVHUzEtltP1PGbog44Gu7W046_Y
daniel-ohana-832916a4;2;05-00-05-09-05-05-01-05-09-05-04-05-05-05-08-05-08-05-05-05-01-05-04-05-05-05-04-05-05-05-05-01-05-03;https://www.linkedin.com/pulse/%%D7%%90%%D7%%99%%D7%%9A-%%D7%%A1%%D7%%99%%D7%%A4%%D7%%95%%D7%%A8-%%D7%%98%%D7%%95%%D7%%91-%%D7%%94%%D7%%95%%D7%%A4%%D7%%9A-%%D7%%9C%%D7%%9B%%D7%%A1%%D7%%A3-daniel-ohana;16-05-2018;By Daniel Ohana;https://media-exp1.licdn.com/dms/image/C4E12AQFCbiGBxQSxQw/article-cover_image-shrink_180_320/0/1526485641508?e=1634169600&v=beta&t=f8M6rvjP9mDO5K903jHQa6uEjp49IFkmFpPNyXmlQsI
daniel-ohana-832916a4;3;05-05-04-05-00-05-01-05-05-00-05-05-08-05-07-05-00-05-09-05-09-05-04;https://www.linkedin.com/pulse/%%D7%%9E%%D7%%94-%%D7%%90%%D7%%91%%D7%%9C-%%D7%%90%%D7%%AA-%%D7%%A8%%D7%%A7-%%D7%%90%%D7%%99%%D7%%A9%%D7%%94-daniel-ohana;24-01-2018;By Daniel Ohana;https://media-exp1.licdn.com/dms/image/C4E12AQEHH1X9599Dqw/article-cover_image-shrink_180_320/0/1524571450967?e=1634169600&v=beta&t=UFL5jvKNy_u-PjbTjEWxAweLcCPVbdbuXXif1XYeNuY
michael-altshuler;1;;https://www.linkedin.com/pulse/what-man-needs-tensionless-state-rather-striving-goal-altshuler;21-01-2020;By Michael Altshuler;https://media-exp1.licdn.com/dms/image/C4E12AQGVDPz82b2Plg/article-cover_image-shrink_423_752/0/1608551311816?e=1634169600&v=beta&t=ddMKyPT83cWAueEZ8KTEJ8G--Msi5R6wSGTfAbq851s
yakir-pollak-95522447;1;;https://www.linkedin.com/pulse/why-you-should-have-your-portrait-taken-yakir-pollak;05-05-2016;By Yakir Pollak;https://media-exp1.licdn.com/dms/image/C4E12AQHmLVwFEKtX5Q/article-cover_image-shrink_180_320/0/1520095468411?e=1634774400&v=beta&t=qyMursNv7UdSLVsGtpzXBzM94zd9fDDjgOns_UoAIX4
yakir-pollak-95522447;2;;https://www.linkedin.com/pulse/requiem-yakir-pollak;05-01-2015;By Yakir Pollak;https://media-exp1.licdn.com/dms/image/C4E12AQEzLSCtxLPOxA/article-cover_image-shrink_180_320/0/1520216849692?e=1634774400&v=beta&t=iWR1k2TnLA1tRmyWdFBklGvJkZl1ni09Z4xi8GG8odI
yakir-pollak-95522447;3;05-00-05-05-05-08-05-09-05-05-08-05-01-05-02-05-05-05-00-05-09-05;https://www.linkedin.com/pulse/%%D7%%90%%D7%%AA%%D7%%9C%%D7%%98%%D7%%99%%D7%%9D-%%D7%%98%%D7%%91%%D7%%A2%%D7%%95%%D7%%A0%%D7%%99%%D7%%9D-yakir-pollak;18-01-2015;By Yakir Pollak;https://media-exp1.licdn.com/dms/image/C4E12AQERWREgEnbrmA/article-cover_image-shrink_180_320/0/1520079866159?e=1634774400&v=beta&t=hpmy5_VfP-6JjkizzLncEMYb2DIrSwcF377dbj0ViBU
ofira-engelberg-bd-b2bmarketing-german-market;1;;https://www.linkedin.com/pulse/breaking-paradigms-ofira-engelberg;09-01-2019;By Ofira Engelberg;https://media-exp1.licdn.com/dms/image/C4D12AQF8kt-vdEFPfg/article-cover_image-shrink_180_320/0/1547027335499?e=1634169600&v=beta&t=0ditH6PrYdxut4jZUBOLGQluqQXjQD1vlPxrf6bjin4
ofira-engelberg-bd-b2bmarketing-german-market;2;;https://www.linkedin.com/pulse/puresec-receives-best-serverless-security-award-state-ofira-engelberg;12-01-2018;By Ofira Engelberg;https://media-exp1.licdn.com/dms/image/C4D12AQGx0Pe6f9eiaw/article-cover_image-shrink_180_320/0/1520179920529?e=1634169600&v=beta&t=v2FOK8_b-S3c0LcXpR41H0FjCRgydxOp8lzzDaCEOxU
ofira-engelberg-bd-b2bmarketing-german-market;3;;https://www.linkedin.com/pulse/digital-health-marketing-new-black-how-wear-right-ofira-engelberg;21-01-2017;By Ofira Engelberg;https://media-exp1.licdn.com/dms/image/C4D12AQFGe3MpghGyFA/article-cover_image-shrink_180_320/0/1520188664537?e=1634169600&v=beta&t=KiwrsEcLKFTvM0AXHccnDpwpZaTo3J-LE65jBS6iMvs
omerperry;1;;https://www.linkedin.com/pulse/final-recruits-multiple-positions-omer-perry;27-01-2016;By Omer Perry;https://media-exp1.licdn.com/dms/image/C5612AQGD6Ale-aeH5Q/article-inline_image-shrink_400_744/0/1520184078069?e=1634169600&v=beta&t=IQjxV23OVmBJFEkKJlIiNT45luiih5h3IYWv8PCL25U
omerperry;2;;https://www.linkedin.com/pulse/hey-my-company-recruits-omer-perry;20-01-2015;By Omer Perry;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_1.jpg
ossimokryn;1;;https://www.linkedin.com/pulse/social-media-data-mining-conference-osnat-ossi-mokryn;15-05-2017;By Osnat (Ossi) Mokryn;https://media-exp1.licdn.com/dms/image/C5612AQFM3iq7u5HVgA/article-cover_image-shrink_600_2000/0/1520131777057?e=1634169600&v=beta&t=6Tfbv58tsPaWKDcqe5HGVKlJmOEQ4eNTrtCKzY4qXcc
ossimokryn;2;;https://www.linkedin.com/pulse/ma-information-management-osnat-ossi-mokryn;17-01-2015;By Osnat (Ossi) Mokryn;https://media-exp1.licdn.com/dms/image/C5612AQHeBecHlOtKcg/article-cover_image-shrink_180_320/0/1520113623305?e=1634169600&v=beta&t=dIsHhRKWmajgsw6cRGpxv19Rw-1ydaB9YAh9NMlQmK8
ossimokryn;3;2015;https://www.linkedin.com/pulse/cfp-recsoc-2015-osnat-ossi-mokryn;09-01-2015;By Osnat (Ossi) Mokryn;https://media-exp1.licdn.com/dms/image/C5612AQFeXcaRRLXWVA/article-cover_image-shrink_180_320/0/1520160237689?e=1634169600&v=beta&t=hJd1ZABubAp_526HV9V67L8BwswTvqIUf_-vFFsuVYg
meira-b-levison;1;;https://www.linkedin.com/pulse/taking-your-tablet-road-meira-levison;25-01-2018;By Meira B. Shahar;https://media-exp1.licdn.com/dms/image/C4D12AQEEa6naTrsjhQ/article-cover_image-shrink_180_320/0/1524659202105?e=1634169600&v=beta&t=CcNhLG3YmN3_YQdPwjxoBqQkB8j_j1stpAiKLROZA7g
meira-b-levison;2;;https://www.linkedin.com/pulse/macsources-reviews-macbook-ledge-lock-meira-levison;08-01-2018;By Meira B. Shahar;https://media-exp1.licdn.com/dms/image/C4D12AQHvIE3v7fiB4A/article-cover_image-shrink_180_320/0/1520510046777?e=1634169600&v=beta&t=OcZW5WqOx2XQZmLTUzqy-lMPbO9Ydqo0Trt-AbKviD0
meira-b-levison;3;;https://www.linkedin.com/pulse/compulocks-blackshield-privacy-glass-necessary-law-iphone-levison;08-01-2018;By Meira B. Shahar;https://media-exp1.licdn.com/dms/image/C5612AQE5xvFlzPri3Q/article-cover_image-shrink_180_320/0/1520183841100?e=1634169600&v=beta&t=soQfn20YvsXvoF_HFtD5IJL3hXXvH0hcHS3qKNp6JkM
tomer-grinapell-23369aa8;1;;https://www.linkedin.com/pulse/how-can-marketers-utilize-technology-data-improve-roi-tomer-grinapell;10-01-2016;By Tomer Grinapell;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_1.jpg
tomer-grinapell-23369aa8;2;;https://www.linkedin.com/pulse/blockchain-benefits-vs-challenges-israeli-startup-tomer-grinapell;06-01-2016;By Tomer Grinapell;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_5.jpg
tomer-grinapell-23369aa8;3;;https://www.linkedin.com/pulse/second-green-revolution-perhaps-greatest-challenge-iot-grinapell;29-01-2016;By Tomer Grinapell;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_13.jpg
zoharf;1;;https://www.linkedin.com/pulse/qa-structure-agile-companies-zohar-frankor;26-01-2017;By Zohar Frankor;https://media-exp1.licdn.com/dms/image/C5112AQFMxdJDeNNu2A/article-cover_image-shrink_180_320/0/1520077387912?e=1634774400&v=beta&t=YlRrYLaSOKU_xQxb8D3cjv1sDegT8Rh6ePLMkrbLs4s
leansigmapro;1;;https://www.linkedin.com/pulse/always-looking-chinuch-candidates-chabad-rabbis-andor-sugar;25-01-2016;By Yehuda Sugar;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_13.jpg
adi-co-592963125;1;;https://www.linkedin.com/pulse/recruiter-job-opportunity-adi-co;12-01-2017;By Adi Co;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_13.jpg
adi-co-592963125;2;;https://www.linkedin.com/pulse/engineer-qa-automation-adi-co;05-01-2017;By Adi Co;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_4.jpg
adi-co-592963125;3;;https://www.linkedin.com/pulse/research-intern-job-opportunity-adi-co;05-01-2017;By Adi Co;https://media-exp1.licdn.com/dms/image/C5112AQFPQ-baD5_yFA/article-cover_image-shrink_180_320/0/1520077338154?e=1634169600&v=beta&t=p1rcq9qXUuwieDSQQ8rs4C0_l2arpGyrtO02sC5TEMk
chayaeisenberg;1;;https://www.linkedin.com/pulse/israeli-standard-civilization-chaya-eisenberg;09-01-2016;By Chaya Eisenberg;https://media-exp1.licdn.com/dms/image/C5112AQH9esrbNePwUg/article-inline_image-shrink_1000_1488/0/1520147072826?e=1634169600&v=beta&t=Cp7Q7MbDsFVqo27ffxr2jkXXbTBQ90kCMkrproA-8ig
chayaeisenberg;2;;https://www.linkedin.com/pulse/predictive-analysis-american-presidential-election-aid-eisenberg;09-01-2016;By Chaya Eisenberg;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_9.jpg
chayaeisenberg;3;;https://www.linkedin.com/pulse/policy-impact-drug-legalization-massachusetts-fiscal-chaya-eisenberg;08-01-2016;By Chaya Eisenberg;https://media-exp1.licdn.com/dms/image/C4E12AQGykgkg3F5JIA/article-inline_image-shrink_1000_1488/0/1520643102804?e=1634169600&v=beta&t=4NiNveZW5avearEcjDm40Mq7SZFue_xRnT948lByzyM
roni-keren;1;05-04-05-07-05-03-05-07-05-08-05-05-04-05-09-05-09-05-08-05-00-05-05-09-05-04-05-01-05-00-05-09-05-04-05-09-05-04-05-06-05-00-05-08-05-01-05-05-05-08;https://www.linkedin.com/pulse/mark-zuckerberg-presenting-liveperson-integration-facebook-roni-keren;23-01-2016;By Roni Keren;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_17.jpg
nitzan-klein;1;05-05-05-04-05-05-00-05-04-05-05-09-05-05-05-04-05-07-05-03-05-09-05-05-05-04-05-02-05-05-05-01-05-03-05-09-05;https://www.linkedin.com/pulse/%%D7%%9C%%D7%%9E%%D7%%94-%%D7%%9E%%D7%%A0%%D7%%94%%D7%%9C%%D7%%99%%D7%%9D-%%D7%%9E%%D7%%A4%%D7%%97%%D7%%93%%D7%%99%%D7%%9D-%%D7%%9E%%D7%%94%%D7%%A2%%D7%%95%%D7%%91%%D7%%93%%D7%%99%%D7%%9D-nitzan-klein;22-01-2016;By Nitzan Klein;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_3.jpg
nechemyarubin;1;05-00-05-07-05-05-09-05-04-05-08-05-05-05-01-05-09-05;https://www.linkedin.com/pulse/nate-nechemya-rubin-%%D7%%A0%%D7%%97%%D7%%9E%%D7%%99%%D7%%94-%%D7%%A8%%D7%%95%%D7%%91%%D7%%99%%D7%%9F-nate-nechemya-rubin-%%D7%%A0%%D7%%97%%D7%%9E%%D7%%99%%D7%%94-%%D7%%A8%%D7%%95%%D7%%91%%D7%%99%%D7%%9F;26-01-2019;By Nate Nechemya Rubin \u05e0\u05d7\u05de\u05d9\u05d4 \u05e8\u05d5\u05d1\u05d9\u05df;https://media-exp1.licdn.com/dms/image/C4D12AQETmhejAEW9VQ/article-inline_image-shrink_400_744/0/1564128472741?e=1634169600&v=beta&t=ZWSb21nyw4WwQmPfUI6_Q4PFE8Y8-gI5a-Tk5K9PhfM
nechemyarubin;2;;https://www.linkedin.com/pulse/time-project-management-nechemya-nate-rubin-rubin-%%D7%%A0%%D7%%97%%D7%%9E%%D7%%99%%D7%%94-%%D7%%A8%%D7%%95%%D7%%91%%D7%%99%%D7%%9F;22-01-2016;By Nate Nechemya Rubin \u05e0\u05d7\u05de\u05d9\u05d4 \u05e8\u05d5\u05d1\u05d9\u05df;https://media-exp1.licdn.com/dms/image/C5612AQFDT7IXf9Lu2g/article-cover_image-shrink_600_2000/0/1520121936889?e=1634169600&v=beta&t=0YyQy1flohqA3SjMsovEzRTvYJWBg0cycbWXTc3Xkrk
pavlina-bergan-ccxp;1;201-201;https://www.linkedin.com/pulse/dad-vs-mam-true-story-how-employee-experience-impacts-bergan-ccxp;21-01-2021;By Pavlina Bergan, CCXP;https://media-exp1.licdn.com/dms/image/C4E12AQEAyF0d-hhk5A/article-cover_image-shrink_180_320/0/1610975972737?e=1634169600&v=beta&t=qGwzb3wFghVzFs383NNqP0AyNj7DiME3v_DLYZwJnng
pavlina-bergan-ccxp;2;;https://www.linkedin.com/pulse/introducing-pavlina-contradiction-balance-pavlina-bergan-ccxp;29-01-2020;By Pavlina Bergan, CCXP;https://media-exp1.licdn.com/dms/image/C4E12AQEVyNwGBlMCZw/article-cover_image-shrink_180_320/0/1603920649166?e=1634169600&v=beta&t=fUhJr3SY6yZMF1zL1ECAw94yMxk1b9cbWdFTRxyXSns
dgolshtein;1;;https://www.linkedin.com/pulse/just-read-daniel-golshtein;12-01-2017;By Daniel Golshtein;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_17.jpg
dgolshtein;2;;https://www.linkedin.com/pulse/complete-guide-never-quitting-anything-again-daniel-golshtein;25-01-2016;By Daniel Golshtein;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_11.jpg
dgolshtein;3;;https://www.linkedin.com/pulse/how-stay-calm-when-you-know-youll-stressed-daniel-ted-golshtein;21-01-2016;By Daniel Golshtein;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_5.jpg
urifligil;1;;https://www.linkedin.com/pulse/see-you-all-coming-web-summit-dublin-uri-fligil;01-01-2015;By Uri Fligil;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_3.jpg
ehud-gabai;1;;https://www.linkedin.com/pulse/nextins-wafer-inspection-system-certification-ksia-ehud-gabai;25-01-2017;By Ehud Gabai;https://media-exp1.licdn.com/dms/image/C5612AQHClOFGl1FMgw/article-cover_image-shrink_180_320/0/1520236352326?e=1634169600&v=beta&t=lD25cxnYZLPAypqVlHlXL5K0zr1Hoz_T5dvkERIYpQY
ehud-gabai;2;;https://www.linkedin.com/pulse/we-hiring-algorithms-eng-ehud-gabai;28-01-2016;By Ehud Gabai;https://media-exp1.licdn.com/dms/image/C5612AQEt_mb95nQOWA/article-cover_image-shrink_180_320/0/1520154047654?e=1634169600&v=beta&t=YpKNclNLCOz7zdPBzt92Bn2YInILqiFhql0NaAuAMFY
ehud-gabai;3;;https://www.linkedin.com/pulse/nextin-bonus-cruise-ehud-gabai;16-01-2016;By Ehud Gabai;https://media-exp1.licdn.com/dms/image/C5612AQFSDiwWXHzYcA/article-cover_image-shrink_180_320/0/1520122426309?e=1634169600&v=beta&t=NWcSPoW2r0W9aQdw_9CBIeqrlzj0PAzglGUvnyL3bU8
nati-brooks-43153130;1;;https://www.linkedin.com/pulse/artificial-intelligence-diplomacy-well-defined-challenge-brooks;06-01-2020;By Nati Brooks;https://media-exp1.licdn.com/dms/image/C4D12AQHbPu_nIKogDA/article-cover_image-shrink_180_320/0/1607261337889?e=1634169600&v=beta&t=aGrFVYqgoTgHkNZ1DzZSeHIYRGN_NMTG6R_uuXcR_Ts
robertirhodes;1;;https://www.linkedin.com/pulse/kabbalah-allegory-recontextualization-robert-rhodes;10-01-2018;By Robert Rhodes;https://media-exp1.licdn.com/dms/image/C5612AQFjkvTYXFa0-Q/article-cover_image-shrink_180_320/0/1528660877968?e=1634774400&v=beta&t=C_WoJRsXx_qx-wDJEqpj8GIygFIOnjnf99ZLgL1bKqA
robertirhodes;2;;https://www.linkedin.com/pulse/angels-women-strawberry-plants-robert-rhodes;08-01-2016;By Robert Rhodes;https://media-exp1.licdn.com/dms/image/C5612AQGgnJAW4G6wKA/article-cover_image-shrink_180_320/0/1520217269399?e=1634774400&v=beta&t=m9s455X0glrTydBfLBLgkDn7pRdRy_-2hzikb7FCoZ0
robertirhodes;3;;https://www.linkedin.com/pulse/more-amazing-learning-shir-hadash-robert-rhodes;01-01-2016;By Robert Rhodes;https://media-exp1.licdn.com/dms/image/C5612AQGt_1yNTUNYPg/article-cover_image-shrink_180_320/0/1520189070398?e=1634774400&v=beta&t=iNdgZ76sp8gsdEbEn-vG17FHg7JdxP1UZSp5Tjt_174
urielhiskin;1;;https://www.linkedin.com/pulse/crucial-election-us-you-havent-heard-uriel-hiskin-yuffe;07-01-2020;By Uriel Hiskin Yuffe;https://media-exp1.licdn.com/dms/image/C4D12AQHLyFkZT8Js9w/article-cover_image-shrink_180_320/0/1599462386141?e=1634774400&v=beta&t=LZDJkCg0sVXjKJGz48fAbx13x3-e3pVFELEB13TkoDU
urielhiskin;2;;https://www.linkedin.com/pulse/colombia-one-best-friends-israel-uriel-hiskin-yuffe;24-01-2020;By Uriel Hiskin Yuffe;https://media-exp1.licdn.com/dms/image/C4D12AQGdqIwxcAtTiA/article-cover_image-shrink_423_752/0/1579856699713?e=1634774400&v=beta&t=zCk-yIpJuKJF48I6yMOvJUvrqNQJIrZfFbQ0UvjfFiY
urielhiskin;3;;https://www.linkedin.com/pulse/peru-surprising-opportunity-israeli-companies-uriel-hiskin-yuffe;10-01-2020;By Uriel Hiskin Yuffe;https://media-exp1.licdn.com/dms/image/C4D12AQErQCQ5VDFgQg/article-cover_image-shrink_423_752/0/1578644164605?e=1634774400&v=beta&t=4f9KhA7w31EY-1E-TO2FbtviQWcoLDDm3nLXJPFvuM8
galidorblaier;1;05-02-05-05-05-09-05-00-05-07-05-03-05-00-05-09-05-05-05-09-05-05-05-05-02-05-00-05-09-05-09-05-09-05-05-05-05-05-04-05-05-04-05-09-05-05-05-05-09-05-05-05-00-05-08-05-07-05-05-09-05-05-07-05-04-05-09-05-09-05-05-02-05-01-05-05-05-03-05-04;https://www.linkedin.com/pulse/%%D7%%A2%%D7%%9C-%%D7%%9C%%D7%%99%%D7%%A0%%D7%%A7%%D7%%93%%D7%%90%%D7%%99%%D7%%9F-%%D7%%9E%%D7%%99%%D7%%AA%%D7%%95%%D7%%92-%%D7%%90%%D7%%99%%D7%%A9%%D7%%99-%%D7%%95%%D7%%9C%%D7%%9E%%D7%%94-%%D7%%9C%%D7%%94%%D7%%99%%D7%%95%%D7%%AA-%%D7%%A9%%D7%%9D-%%D7%%9C%%D7%%90-%%D7%%A8%%D7%%A7-%%D7%%9B%%D7%%A9%%D7%%9E%%D7%%97%%D7%%A4%%D7%%A9%%D7%%99%%D7%%9D-%%D7%%A2%%D7%%91%%D7%%95%%D7%%93%%D7%%94-%%D7%%92%%D7%%9C%%D7%%99-%%D7%%93%%D7%%95%%D7%%A8;18-01-2017;By Gali Dor-Blaier;https://media-exp1.licdn.com/dms/image/C4D12AQHaDSch87T7Qw/article-cover_image-shrink_180_320/0/1520184476730?e=1634169600&v=beta&t=qYL2MKkv7uSZHVa1_o74cJhtBUQ511ZzOcJIEzwOYWU
galidorblaier;2;05-05-05-04-05-07-05-09-05-05-05-01-05-05-09-05-05-04-05-09-05-05-05-05-01-05-05-09-05-00-05-07-05-03-05-00-05-09-05-05-05-03-05-09-05-05-05-06-05-05-05-00-05-02-05-01-05-05-05-03-05-04;https://www.linkedin.com/pulse/%%D7%%9C%%D7%%9E%%D7%%94-%%D7%%97%%D7%%A9%%D7%%95%%D7%%91-%%D7%%9C%%D7%%99-%%D7%%9C%%D7%%94%%D7%%99%%D7%%95%%D7%%AA-%%D7%%91%%D7%%9C%%D7%%99%%D7%%A0%%D7%%A7%%D7%%93%%D7%%90%%D7%%99%%D7%%9F-%%D7%%9B%%D7%%93%%D7%%99-%%D7%%9C%%D7%%9E%%D7%%A6%%D7%%95%%D7%%90-%%D7%%A2%%D7%%91%%D7%%95%%D7%%93%%D7%%94-gali-dor-%%D7%%92%%D7%%9C%%D7%%99-%%D7%%93%%D7%%95%%D7%%A8;14-01-2016;By Gali Dor-Blaier;https://media-exp1.licdn.com/dms/image/C4E12AQF_g3kY48dvxA/article-inline_image-shrink_400_744/0/1520541638345?e=1634169600&v=beta&t=UHe8BXMwhGtVP0pFMfSGIDzLq9Jy89_ZgSvUkaeoZoE
jonathan-huppert-60732446;1;;https://www.linkedin.com/pulse/faculty-position-hebrew-university-jerusalem-jonathan-huppert;11-01-2015;By Jonathan Huppert;https://static-exp1.licdn.com/scds/common/u/img/pic/pic_pulse_stock_article_9.jpg
almog-gabay-210b8a112;1;05-04-05-04-05-07-05-05-09-05-01-05-05-05-02-05-05-05-05-07-05-02-05-09-05-02-05-09-05-05-05-02-05-06-05-09-05-05-04-05-08-05-09-05-05-03-05-05-05-00-05-04;https://www.linkedin.com/pulse/%%D7%%94%%D7%%A4%%D7%%A7%%D7%%AA-%%D7%%A9%%D7%%91%%D7%%95%%D7%%A2%%D7%%95%%D7%%AA-%%D7%%97%%D7%%92%%D7%%99%%D7%%92%%D7%%99%%D7%%AA-%%D7%%9E%%D7%%92%%D7%%96%%D7%%99%%D7%%9F-%%D7%%A4%%D7%%A8%%D7%%99%%D7%%9E%%D7%%93%%D7%%95%%D7%%A0%%D7%%94-almog-gabay;08-01-2016;By Almog gabay;https://media-exp1.licdn.com/dms/image/C4E12AQFlqrQ5SQKVCg/article-cover_image-shrink_180_320/0/1520086147256?e=1634169600&v=beta&t=zIP223zLuho_bU298hUeP0qq0yHyMHPA0TrqPzYYKrg
